Date,US 10 Year,UK 10 Year,US 3 month,UK 3 month,US Stock Market,UK Stock Market,USDperGBP
1980-10-31,0.010383333333333335,0.010425,0.010591666666666668,0.01200525,93.4939664,125.61,2.438
1980-11-30,0.0106,0.010433333333333333,0.012066666666666667,0.01078125,103.4417905,126.587,2.3575
1980-12-31,0.010358333333333332,0.011091666666666666,0.011916666666666667,0.010872416666666667,100.3158824,120.945,2.395
1981-01-31,0.010566666666666667,0.011166666666666667,0.012158333333333333,0.010546916666666666,96.1140819,120.329,2.36
1981-02-28,0.011191666666666666,0.011025,0.011850000000000001,0.0096615,97.7780998,127.245,2.202
1981-03-31,0.010941666666666667,0.010841666666666666,0.010383333333333335,0.009830750000000001,101.6913094,130.226,2.237
1981-04-30,0.011758333333333332,0.010991666666666667,0.012383333333333333,0.009387999999999999,99.7041017,140.29,2.141
1981-05-31,0.01125,0.01115,0.012583333333333334,0.009557333333333333,99.9387565,133.914,2.073
1981-06-30,0.01155,0.011791666666666667,0.011899999999999999,0.009921916666666667,99.2999549,136.688,1.924
1981-07-31,0.012225,0.01215,0.012391666666666665,0.0115625,99.4916664,136.893,1.8375
1981-08-31,0.012841666666666666,0.012266666666666667,0.012933333333333333,0.011015666666666667,93.7262457,144.05,1.839
1981-09-30,0.0132,0.012866666666666667,0.01195,0.013099,89.0953811,120.487,1.806
1981-10-31,0.012191666666666667,0.012683333333333335,0.010625,0.013072916666666667,93.8979795,124.538,1.87
1981-11-30,0.010941666666666667,0.011883333333333333,0.008641666666666666,0.011510416666666667,97.7595762,137.75,1.9605
1981-12-31,0.01165,0.012558333333333333,0.009233333333333333,0.012330750000000001,95.2469162,137.589,1.917
1982-01-31,0.011783333333333333,0.0122,0.0109,0.011262999999999999,94.0110457,146.105,1.8745
1982-02-28,0.011691666666666666,0.011466666666666667,0.010833333333333334,0.011145833333333334,88.756027,140.519,1.82
1982-03-31,0.011816666666666666,0.011491666666666666,0.011658333333333333,0.010364583333333333,88.2929043,145.571,1.781
1982-04-30,0.011558333333333332,0.011775,0.010958333333333334,0.010859416666666667,92.2735334,146.971,1.7945
1982-05-31,0.011425000000000001,0.011591666666666667,0.009975000000000001,0.010859416666666667,89.1098849,151.878,1.791
1982-06-30,0.012033333333333333,0.011566666666666668,0.011133333333333334,0.0102865,87.7536686,146.006,1.7355
1982-07-31,0.0114,0.011066666666666666,0.008808333333333333,0.009362,86.1934184,151.795,1.738
1982-08-31,0.010675,0.010033333333333333,0.007266666666666667,0.008385416666666666,96.6491977,156.848,1.7205
1982-09-30,0.009775,0.009716666666666667,0.006566666666666667,0.008138,97.8468937,166.091,1.6945
1982-10-31,0.008925,0.00895,0.006808333333333333,0.00765625,109.111007,170.434,1.677
1982-11-30,0.008991666666666665,0.009775,0.0071333333333333335,0.0084375,113.5197021,173.851,1.632
1982-12-31,0.008633333333333333,0.009441666666666666,0.006833333333333333,0.008125,115.709087,177.832,1.618
1983-01-31,0.009000000000000001,0.010108333333333334,0.006966666666666666,0.00920575,120.0172073,184.552,1.5202
1983-02-28,0.008558333333333333,0.00965,0.006841666666666668,0.009088583333333334,122.7708568,187.291,1.5115
1983-03-31,0.008849999999999998,0.009399999999999999,0.0074666666666666675,0.00859375,127.3116615,194.037,1.4825
1983-04-30,0.008558333333333333,0.009291666666666667,0.006983333333333334,0.008177083333333333,137.3313043,207.714,1.5573
1983-05-31,0.009008333333333333,0.009141666666666668,0.007475000000000001,0.008203166666666666,136.1183902,207.776,1.6005
1983-06-30,0.009133333333333334,0.009266666666666666,0.007625000000000001,0.0077865,141.4144185,218.737,1.5333
1983-07-31,0.0098,0.009733333333333333,0.007991666666666666,0.008020833333333333,137.2368942,213.384,1.52
1983-08-31,0.009983333333333334,0.009658333333333333,0.008033333333333333,0.0077865,139.28297,216.369,1.494
1983-09-30,0.009533333333333333,0.009158333333333334,0.007533333333333333,0.0075,141.1996497,214.911,1.4977
1983-10-31,0.009783333333333333,0.009075,0.007358333333333333,0.007395833333333333,139.5599634,211.821,1.4952
1983-11-30,0.009691666666666668,0.008841666666666666,0.0077,0.007369833333333333,142.4959876,224.585,1.463
1983-12-31,0.00985,0.008975,0.007775,0.00737,141.7432587,229.685,1.4515
1984-01-31,0.009725,0.009033333333333332,0.007716666666666667,0.007369833333333333,140.9507136,245.67,1.4012
1984-02-29,0.010033333333333333,0.009008333333333333,0.007908333333333333,0.007395833333333333,135.9893941,242.504,1.4905
1984-03-31,0.010441666666666667,0.008875000000000001,0.008408333333333334,0.007005000000000001,138.3429747,258.741,1.4375
1984-04-30,0.010683333333333333,0.009174999999999999,0.008416666666666666,0.00700525,139.6288254,264.932,1.398
1984-05-31,0.011591666666666667,0.009741666666666666,0.008441666666666667,0.007344166666666667,131.8728847,237.342,1.3855
1984-06-30,0.011533333333333333,0.00975,0.008591666666666668,0.007291666666666667,134.7088429,243.522,1.3575
1984-07-31,0.010758333333333333,0.0102,0.009025,0.00953125,133.0337281,238.087,1.3073
1984-08-31,0.010658333333333332,0.009416666666666667,0.009216666666666666,0.00828125,147.7228266,262.085,1.3075
1984-09-30,0.010391666666666667,0.009191666666666666,0.008858333333333334,0.0084375,147.7534648,270.822,1.234
1984-10-31,0.009824999999999999,0.009141666666666668,0.007791666666666666,0.0081775,148.3023051,275.82,1.2185
1984-11-30,0.00965,0.008958333333333334,0.0072833333333333335,0.0075650833333333325,146.6210188,285.432,1.197
1984-12-31,0.009625,0.009225,0.006766666666666666,0.0076300000000000005,150.4637031,303.185,1.158
1985-01-31,0.009308333333333333,0.009533333333333333,0.006941666666666666,0.01,162.1845471,314.65,1.1305
1985-02-28,0.009925,0.009525,0.007341666666666667,0.0113025,164.1606466,312.015,1.079
1985-03-31,0.009708333333333334,0.009241666666666667,0.007058333333333334,0.0103125,164.267863,319.007,1.236
1985-04-30,0.009508333333333334,0.009233333333333333,0.006766666666666666,0.009947916666666667,164.099095,323.283,1.241
1985-05-31,0.008566666666666667,0.009258333333333334,0.00615,0.009947916666666667,173.5569171,330.849,1.286
1985-06-30,0.008541666666666666,0.009208333333333334,0.005875,0.01,176.2527914,311.854,1.3095
1985-07-31,0.008808333333333333,0.008891666666666666,0.006266666666666666,0.00890625,175.999139,318.904,1.411
1985-08-31,0.008566666666666667,0.008883333333333333,0.00615,0.009166666666666667,174.4909202,341.09,1.391
1985-09-30,0.008591666666666668,0.008791666666666668,0.006058333333333333,0.00921875,169.0368376,332.012,1.4085
1985-10-31,0.008341666666666666,0.008808333333333333,0.006183333333333333,0.009284083333333333,176.8332929,355.944,1.4405
1985-11-30,0.007991666666666666,0.008849999999999998,0.006158333333333333,0.009219166666666667,188.9520256,370.533,1.489
1985-12-31,0.0075,0.009025,0.006066666666666667,0.009296916666666667,198.0818463,364.216,1.439
1986-01-31,0.007566666666666667,0.009266666666666666,0.005991666666666667,0.01015625,199.1777015,371.817,1.41
1986-02-28,0.006775000000000001,0.008558333333333333,0.006033333333333333,0.009895833333333333,214.0445733,402.416,1.4519
1986-03-31,0.006158333333333333,0.007616666666666667,0.005441666666666667,0.0090365,225.9757943,435.713,1.4834
1986-04-30,0.00615,0.007408333333333334,0.005233333333333334,0.00825525,223.4172804,441.718,1.551
1986-05-31,0.0067083333333333335,0.007775,0.005408333333333334,0.007864583333333333,235.2787618,428.243,1.4729
1986-06-30,0.006124999999999999,0.007958333333333335,0.005108333333333334,0.007682166666666667,239.2406694,444.675,1.5319
1986-07-31,0.006116666666666667,0.008083333333333333,0.004966666666666667,0.00796875,225.8563115,421.885,1.491
1986-08-31,0.005791666666666667,0.007991666666666666,0.004424999999999999,0.007760416666666666,242.590855,447.797,1.4874
1986-09-30,0.006208333333333333,0.009049999999999999,0.00445,0.008645833333333333,222.5224149,423.821,1.4479
1986-10-31,0.006116666666666667,0.0091,0.00445,0.00877625,235.3639586,445.651,1.4239
1986-11-30,0.005958333333333334,0.00925,0.0046166666666666665,0.008906666666666667,241.0840694,451.458,1.4345
1986-12-31,0.006025,0.008808333333333333,0.004858333333333333,0.00888025,234.9318738,464.327,1.4819
1987-01-31,0.005983333333333333,0.008891666666666666,0.0048,0.008815,266.5617113,502.499,1.5118
1987-02-28,0.005991666666666667,0.008408333333333334,0.004666666666666666,0.008645833333333333,277.0789962,548.606,1.5448
1987-03-31,0.006258333333333333,0.007966666666666667,0.004825,0.007578333333333333,285.0688726,560.6,1.6049
1987-04-30,0.006841666666666668,0.007791666666666666,0.00475,0.007447916666666667,282.49757,575.982,1.6613
1987-05-31,0.0070750000000000006,0.00765,0.0048916666666666666,0.007135416666666667,284.8984907,619.176,1.6279
1987-06-30,0.006983333333333334,0.00805,0.004925,0.007382833333333334,299.2458779,653.025,1.5953
1987-07-31,0.007216666666666666,0.008391666666666667,0.005225,0.007448333333333334,314.3876169,682.017,1.5903
1987-08-31,0.0075,0.008791666666666668,0.0053750000000000004,0.008229166666666666,326.0913798,653.326,1.6279
1987-09-30,0.008025000000000001,0.008733333333333334,0.005691666666666667,0.0081775,318.9243259,690.753,1.6241
1987-10-31,0.0074,0.008008333333333333,0.004541666666666667,0.007448333333333334,250.244446,507.64,1.7211
1987-11-30,0.0074916666666666664,0.007975,0.004516666666666666,0.007109166666666667,229.6168863,457.215,1.8261
1987-12-31,0.007358333333333333,0.008191666666666667,0.004883333333333333,0.0069275000000000005,247.0799963,501.576,1.8867
1988-01-31,0.006883333333333333,0.007958333333333335,0.00485,0.006953333333333333,257.473,528.329,1.7651
1988-02-29,0.0068000000000000005,0.0079,0.004833333333333334,0.007395833333333333,269.475,525.896,1.7737
1988-03-31,0.007141666666666667,0.007783333333333333,0.0048916666666666666,0.006875,261.15,522.333,1.8848
1988-04-30,0.007391666666666666,0.007941666666666666,0.0051333333333333335,0.0065365,264.038,543.274,1.8758
1988-05-31,0.007666666666666666,0.008025000000000001,0.0055583333333333335,0.0059375,266.322,542.725,1.8346
1988-06-30,0.007350000000000001,0.008383333333333333,0.005641666666666666,0.0077083333333333335,278.544,567.593,1.7109
1988-07-31,0.007599999999999999,0.008316666666666667,0.005983333333333333,0.00859375,277.487,570.73,1.7082
1988-08-31,0.0077083333333333335,0.008708333333333334,0.0062833333333333335,0.009739583333333333,268.067,541.763,1.684
1988-09-30,0.007391666666666666,0.008408333333333334,0.006241666666666667,0.009635833333333333,279.488,565.238,1.6913
1988-10-31,0.007208333333333334,0.008175,0.00635,0.0096875,287.27,578.346,1.7675
1988-11-30,0.00755,0.008758333333333333,0.00675,0.010494999999999999,283.176,561.036,1.8527
1988-12-31,0.007616666666666667,0.008658333333333334,0.006974999999999999,0.010508333333333333,288.116,559.508,1.8089
1989-01-31,0.007508333333333333,0.00815,0.007241666666666666,0.010208333333333333,309.214,637.588,1.7514
1989-02-28,0.0077666666666666665,0.008408333333333334,0.007525,0.010520833333333333,301.508,632.814,1.7418
1989-03-31,0.007750000000000001,0.008466666666666667,0.007691666666666667,0.0104425,308.542,655.533,1.6848
1989-04-30,0.007516666666666666,0.008516666666666667,0.007258333333333334,0.010390833333333334,324.562,668.154,1.6856
1989-05-31,0.007166666666666667,0.008841666666666666,0.0074333333333333335,0.011458333333333333,337.693,671.845,1.5705
1989-06-30,0.00675,0.008775,0.006883333333333333,0.011328166666666667,335.778,680.607,1.5519
1989-07-31,0.006516666666666667,0.00825,0.006699999999999999,0.011106749999999999,366.095,728.347,1.6645
1989-08-31,0.006883333333333333,0.008466666666666667,0.0068000000000000005,0.011145833333333334,373.252,752.055,1.5685
1989-09-30,0.006925000000000001,0.008891666666666666,0.006816666666666666,0.011640666666666667,371.738,731.068,1.6192
1989-10-31,0.0066,0.008825,0.006699999999999999,0.0121875,363.106,678.027,1.5805
1989-11-30,0.006533333333333333,0.009075,0.006533333333333333,0.012174500000000001,370.511,717.057,1.5708
1989-12-31,0.006608333333333333,0.0088,0.0065,0.012083333333333333,379.409,761.387,1.611
1990-01-31,0.007025,0.009358333333333333,0.006666666666666667,0.0121615,353.937,738.953,1.6775
1990-02-28,0.007091666666666666,0.009808333333333334,0.006699999999999999,0.012083333333333333,358.496,713.356,1.6758
1990-03-31,0.007208333333333334,0.010408333333333334,0.006725,0.012148416666666667,367.995,713.255,1.6445
1990-04-30,0.007533333333333333,0.011041666666666667,0.006725,0.012239583333333333,358.815,670.775,1.64
1990-05-31,0.007166666666666667,0.010133333333333333,0.0066749999999999995,0.012083333333333333,393.801,745.561,1.6778
1990-06-30,0.007025,0.009708333333333334,0.006666666666666667,0.01200525,391.144,759.398,1.7485
1990-07-31,0.006966666666666666,0.009808333333333334,0.00645,0.011979166666666667,389.89,747.586,1.8635
1990-08-31,0.007383333333333333,0.010083333333333333,0.006358333333333333,0.011901083333333333,354.648,687.882,1.8905
1990-09-30,0.007350000000000001,0.010158333333333333,0.006141666666666667,0.011914083333333334,337.388,633.476,1.875
1990-10-31,0.007208333333333334,0.009633333333333334,0.006116666666666667,0.0109375,335.952,655.033,1.9425
1990-11-30,0.006883333333333333,0.009191666666666666,0.006033333333333333,0.010729166666666666,357.668,683.612,1.943
1990-12-31,0.006733333333333333,0.009300000000000001,0.0055249999999999995,0.011171916666666667,367.631,687.251,1.932
1991-01-31,0.006691666666666666,0.008650000000000001,0.005308333333333333,0.011041666666666667,383.642,691.48,1.9655
1991-02-28,0.006683333333333333,0.00855,0.005183333333333333,0.009895833333333333,411.078,769.83,1.9115
1991-03-31,0.0067083333333333335,0.008533333333333334,0.004933333333333333,0.009635416666666667,421.032,802.115,1.7465
1991-04-30,0.006683333333333333,0.008658333333333334,0.004733333333333333,0.009375,422.029,814.803,1.733
1991-05-31,0.006716666666666667,0.0088,0.004758333333333333,0.008984416666666667,440.235,816.808,1.697
1991-06-30,0.006866666666666667,0.008875000000000001,0.004758333333333333,0.008932333333333334,420.067,792.092,1.621
1991-07-31,0.006833333333333333,0.008675,0.00475,0.008645833333333333,439.646,848.681,1.6845
1991-08-31,0.006516666666666667,0.008475,0.004575,0.008489583333333333,450.062,873.67,1.6805
1991-09-30,0.006225,0.008191666666666667,0.004383333333333333,0.008072916666666667,442.53,876.885,1.7485
1991-10-31,0.006225,0.008283333333333334,0.0041333333333333335,0.008229166666666666,448.48,859.305,1.7385
1991-11-30,0.00615,0.008450000000000001,0.0037249999999999996,0.0084375,430.409,813.534,1.7675
1991-12-31,0.005591666666666667,0.008333333333333333,0.0033,0.0084375,479.633,829.837,1.865
1992-01-31,0.006091666666666666,0.008025000000000001,0.0032833333333333334,0.00825525,470.695,860.325,1.785
1992-02-29,0.006058333333333333,0.007916666666666667,0.0033583333333333334,0.008072916666666667,476.791,864.685,1.7568
1992-03-31,0.0062833333333333335,0.008433333333333333,0.0034583333333333337,0.008541666666666666,467.518,828.681,1.736
1992-04-30,0.006341666666666667,0.007833333333333333,0.0031583333333333333,0.008125,481.245,912.935,1.779
1992-05-31,0.006108333333333334,0.007625000000000001,0.0031583333333333333,0.007864583333333333,483.604,935.22,1.8275
1992-06-30,0.0059499999999999996,0.007816666666666668,0.0030416666666666665,0.007864583333333333,476.409,872.008,1.9033
1992-07-31,0.0056,0.007949999999999999,0.0027083333333333334,0.00794275,495.872,822.824,1.9253
1992-08-31,0.005516666666666667,0.008233333333333334,0.002691666666666667,0.00828125,485.723,793.059,1.9875
1992-09-30,0.005308333333333333,0.007641666666666666,0.0022916666666666667,0.006927083333333334,491.431,876.367,1.7838
1992-10-31,0.005666666666666666,0.00695,0.002525,0.005729166666666666,493.129,915.685,1.557
1992-11-30,0.005791666666666667,0.0073,0.0028166666666666665,0.005520833333333333,509.92,959.997,1.5155
1992-12-31,0.005583333333333333,0.007025,0.0026249999999999997,0.00544275,516.178,1000.0,1.51
1993-01-31,0.005325,0.007025,0.0024666666666666665,0.004583333333333333,520.494,1001.9,1.486
1993-02-28,0.005025,0.006775000000000001,0.0025083333333333333,0.0046615,527.587,1026.7,1.424
1993-03-31,0.005025,0.006716666666666667,0.0024583333333333336,0.004609416666666666,538.719,1045.6,1.5143
1993-04-30,0.0050416666666666665,0.007058333333333334,0.002475,0.0046615,525.698,1034.5699,1.573
1993-05-31,0.0051333333333333335,0.007058333333333334,0.002608333333333333,0.004557333333333333,539.761,1049.27,1.561
1993-06-30,0.004833333333333334,0.006625,0.0025833333333333333,0.004453166666666667,541.341,1073.3199,1.489
1993-07-31,0.004858333333333333,0.006341666666666667,0.0025833333333333333,0.004453166666666667,539.164,1088.37,1.4815
1993-08-31,0.004541666666666667,0.005875,0.0025666666666666667,0.004296916666666667,559.621,1159.52,1.4911
1993-09-30,0.0045000000000000005,0.005991666666666667,0.0024833333333333335,0.004349,555.33,1141.85,1.495
1993-10-31,0.0045249999999999995,0.005791666666666667,0.0025833333333333333,0.004557333333333333,566.817,1189.34,1.478
1993-11-30,0.004858333333333333,0.0056166666666666665,0.002675,0.004140666666666667,561.414,1185.46,1.4855
1993-12-31,0.004858333333333333,0.005158333333333333,0.002558333333333333,0.004166666666666667,568.202,1284.09,1.4765
1994-01-31,0.00475,0.0052499999999999995,0.0025416666666666665,0.004140666666666667,587.519,1334.62,1.5052
1994-02-28,0.005125,0.005866666666666667,0.002891666666666667,0.00390625,571.573,1283.85,1.485
1994-03-31,0.005641666666666666,0.006408333333333334,0.0029666666666666665,0.004088583333333333,546.654,1204.09,1.4835
1994-04-30,0.005883333333333333,0.00675,0.0033083333333333337,0.004114583333333333,553.664,1222.36,1.5193
1994-05-31,0.005975,0.007366666666666666,0.003591666666666666,0.0040365,562.75,1163.27,1.5105
1994-06-30,0.006116666666666667,0.007358333333333333,0.0035499999999999998,0.004114583333333333,548.956,1139.12,1.5441
1994-07-31,0.005933333333333333,0.007291666666666667,0.003658333333333333,0.004296916666666667,566.982,1207.52,1.5435
1994-08-31,0.005991666666666667,0.007233333333333333,0.0039,0.004479166666666667,590.228,1274.91,1.5345
1994-09-30,0.00635,0.0075,0.004,0.0047135833333333335,575.795,1189.78,1.5775
1994-10-31,0.006508333333333333,0.0074333333333333335,0.004333333333333333,0.004895833333333334,588.731,1212.73,1.6357
1994-11-30,0.006591666666666667,0.007191666666666667,0.0047666666666666664,0.00481775,567.286,1209.33,1.5648
1994-12-31,0.006533333333333333,0.007408333333333334,0.004733333333333333,0.00515625,575.705,1208.83,1.566
1995-01-31,0.006333333333333333,0.007266666666666667,0.005,0.005260416666666667,590.635,1177.9301,1.5785
1995-02-28,0.006016666666666667,0.007341666666666667,0.00495,0.005390666666666667,613.653,1186.6,1.5825
1995-03-31,0.006,0.007233333333333333,0.0049,0.00515625,631.76,1237.85,1.6215
1995-04-30,0.005891666666666667,0.007175,0.0048916666666666666,0.005416666666666667,650.363,1274.05,1.612
1995-05-31,0.0052499999999999995,0.006741666666666667,0.004841666666666666,0.00515625,676.357,1322.59,1.586
1995-06-30,0.005175,0.007200000000000001,0.004666666666666666,0.005260416666666667,692.067,1319.76,1.5945
1995-07-31,0.0053750000000000004,0.006983333333333334,0.004666666666666666,0.005494833333333333,715.018,1387.38,1.597
1995-08-31,0.005233333333333334,0.006883333333333333,0.004541666666666667,0.00546875,716.815,1406.8,1.5495
1995-09-30,0.005141666666666667,0.006908333333333332,0.0045000000000000005,0.00546875,747.066,1425.7,1.583
1995-10-31,0.005025,0.006741666666666667,0.004566666666666667,0.005416666666666667,744.396,1429.39,1.58
1995-11-30,0.0048,0.006408333333333334,0.004566666666666667,0.005260416666666667,777.074,1478.02,1.5315
1995-12-31,0.0046500000000000005,0.006308333333333333,0.0042499999999999994,0.005182333333333333,792.042,1497.6,1.55
1996-01-31,0.004666666666666666,0.006366666666666666,0.004208333333333333,0.005026083333333333,819.0,1534.66,1.5125
1996-02-29,0.005108333333333334,0.006808333333333333,0.004183333333333333,0.0049219166666666665,826.593,1537.22,1.5313
1996-03-31,0.0052833333333333335,0.006958333333333333,0.004275,0.00481775,834.55,1550.11,1.5261
1996-04-30,0.00555,0.006833333333333333,0.0042833333333333334,0.004869833333333334,846.854,1617.15,1.5061
1996-05-31,0.005708333333333333,0.006925000000000001,0.004316666666666667,0.00484375,868.694,1597.61,1.5507
1996-06-30,0.005608333333333334,0.0067083333333333335,0.004316666666666667,0.004648416666666667,872.008,1578.3199,1.5523
1996-07-31,0.005666666666666666,0.006716666666666667,0.004433333333333333,0.004609416666666666,833.482,1566.51,1.5562
1996-08-31,0.0058,0.006716666666666667,0.0044083333333333335,0.004609416666666666,851.064,1644.91,1.5617
1996-09-30,0.0056,0.006508333333333333,0.0042833333333333334,0.0046875,898.966,1675.8101,1.565
1996-10-31,0.005308333333333333,0.006475,0.004308333333333333,0.004895833333333334,923.76,1689.29,1.6268
1996-11-30,0.00505,0.006225,0.004275,0.005078166666666667,993.584,1717.5,1.6815
1996-12-31,0.005358333333333333,0.0063750000000000005,0.004341666666666666,0.00513025,973.897,1747.21,1.712
1997-01-31,0.005441666666666667,0.0062833333333333335,0.004291666666666667,0.004960916666666666,1034.741,1813.3101,1.602
1997-02-28,0.0054666666666666665,0.006124999999999999,0.00435,0.005026083333333333,1042.851,1834.67,1.629
1997-03-31,0.0057666666666666665,0.006358333333333333,0.004458333333333333,0.00515625,1000.02,1839.48,1.6384
1997-04-30,0.0056,0.006316666666666667,0.0044,0.0053125,1059.701,1878.86,1.6235
1997-05-31,0.0055583333333333335,0.0061,0.0041333333333333335,0.005234416666666667,1124.219,1942.39,1.6405
1997-06-30,0.005425,0.006016666666666667,0.004375,0.005364583333333333,1174.586,1934.85,1.665
1997-07-31,0.005016666666666667,0.005891666666666667,0.004375,0.0056770833333333335,1268.045,2032.61,1.64
1997-08-31,0.0052833333333333335,0.005983333333333333,0.004366666666666667,0.00578125,1197.007,2024.5601,1.62
1997-09-30,0.0051,0.005458333333333333,0.004216666666666666,0.005807333333333334,1262.563,2188.5801,1.618
1997-10-31,0.004866666666666667,0.005533333333333333,0.004341666666666666,0.005885416666666666,1220.397,2032.21,1.673
1997-11-30,0.004883333333333333,0.0055,0.00435,0.006119833333333333,1276.892,2063.3101,1.6885
1997-12-31,0.004791666666666666,0.005325,0.0044666666666666665,0.006119833333333333,1298.821,2185.8,1.647
1998-01-31,0.004608333333333333,0.005108333333333334,0.004325000000000001,0.006204416666666666,1313.187,2272.2029,1.633
1998-02-28,0.004683333333333334,0.005158333333333333,0.004433333333333333,0.0060425,1407.9,2403.6255,1.644
1998-03-31,0.004725,0.0049833333333333335,0.0043,0.006154166666666666,1479.997,2508.3643,1.6726
1998-04-30,0.004733333333333333,0.004933333333333333,0.004166666666666667,0.0062373333333333334,1494.887,2522.5281,1.6705
1998-05-31,0.004633333333333333,0.004816666666666667,0.0041916666666666665,0.006124166666666667,1469.193,2537.3147,1.63
1998-06-30,0.004533333333333334,0.00495,0.0042499999999999994,0.00645925,1528.87,2488.561,1.6675
1998-07-31,0.004583333333333333,0.004875,0.0042499999999999994,0.006408583333333333,1512.59,2484.71,1.6338
1998-08-31,0.004208333333333333,0.004475,0.0041333333333333335,0.0063022500000000006,1293.904,2226.8201,1.682
1998-09-30,0.0037,0.004125,0.0036416666666666667,0.006019666666666667,1376.792,2144.4099,1.6981
1998-10-31,0.0038666666666666663,0.004266666666666667,0.003608333333333333,0.005770416666666667,1488.783,2294.01,1.6747
1998-11-30,0.00395,0.00395,0.0038083333333333337,0.00541,1579.015,2409.9099,1.6479
1998-12-31,0.0038750000000000004,0.0036750000000000003,0.0037333333333333337,0.005030166666666666,1670.006,2456.0801,1.6539
1999-01-31,0.0038833333333333333,0.0035,0.0037333333333333337,0.004708833333333333,1739.839,2477.3501,1.6455
1999-02-28,0.0044083333333333335,0.0038083333333333337,0.0038833333333333333,0.004431416666666667,1685.767,2600.3401,1.6025
1999-03-31,0.004375,0.003775,0.003741666666666667,0.004234666666666667,1753.212,2680.5701,1.6105
1999-04-30,0.0044666666666666665,0.0038750000000000004,0.0037916666666666667,0.004275,1821.106,2810.45,1.609
1999-05-31,0.004699999999999999,0.0041,0.0038833333333333333,0.004301,1778.1,2685.6299,1.6025
1999-06-30,0.004841666666666666,0.004266666666666667,0.0039833333333333335,0.0041135,1876.783,2743.24,1.577
1999-07-31,0.004933333333333333,0.0045000000000000005,0.003958333333333334,0.004163166666666667,1818.181,2725.8501,1.621
1999-08-31,0.0049833333333333335,0.004375,0.00415,0.004192,1809.186,2750.0,1.6032
1999-09-30,0.004916666666666667,0.004741666666666667,0.004066666666666666,0.004520083333333333,1759.589,2649.4399,1.6472
1999-10-31,0.005016666666666667,0.004591666666666667,0.004266666666666667,0.004535416666666667,1870.937,2725.1599,1.643
1999-11-30,0.00515,0.0044083333333333335,0.004416666666666667,0.00458225,1908.97,2900.46,1.5984
1999-12-31,0.0053750000000000004,0.004633333333333333,0.004441666666666667,0.004621416666666667,2021.401,3050.51,1.6176
2000-01-31,0.005566666666666667,0.004841666666666666,0.0048,0.005016916666666666,1919.841,2801.5901,1.6154
2000-02-29,0.00535,0.0046,0.004816666666666667,0.004972583333333333,1883.499,2821.03,1.5784
2000-03-31,0.005025,0.004424999999999999,0.0049,0.005098,2067.75,2945.8301,1.5916
2000-04-30,0.005191666666666667,0.0044,0.00485,0.00505,2005.549,2849.04,1.5516
2000-05-31,0.005241666666666667,0.004366666666666667,0.004691666666666667,0.005058333333333334,1964.401,2868.48,1.501
2000-06-30,0.005025,0.004366666666666667,0.0049,0.005058333333333334,2012.83,2883.73,1.5167
2000-07-31,0.005033333333333333,0.004416666666666667,0.005225,0.005058333333333334,1981.361,2917.8799,1.499
2000-08-31,0.004775000000000001,0.004508333333333334,0.005258333333333333,0.005058333333333334,2104.432,3068.96,1.4473
2000-09-30,0.004833333333333334,0.004391666666666666,0.005191666666666667,0.005033333333333333,1993.332,2902.4099,1.4758
2000-10-31,0.004808333333333333,0.004366666666666667,0.005316666666666667,0.005,1984.905,2952.1899,1.4481
2000-11-30,0.004566666666666667,0.004116666666666667,0.005175,0.004916666666666667,1828.416,2828.4099,1.4259
2000-12-31,0.004266666666666667,0.004116666666666667,0.004908333333333333,0.0049,1837.365,2870.49,1.4957
2001-01-31,0.004325000000000001,0.004083333333333334,0.004158333333333333,0.004758333333333333,1902.553,2916.76,1.4635
2001-02-28,0.0041,0.0041333333333333335,0.0040416666666666665,0.004675,1729.075,2768.5901,1.4444
2001-03-31,0.004108333333333333,0.004033333333333333,0.0035833333333333333,0.004508333333333334,1619.537,2628.6699,1.4156
2001-04-30,0.004458333333333333,0.004316666666666667,0.0032916666666666667,0.0044083333333333335,1745.392,2787.7,1.4319
2001-05-31,0.0045249999999999995,0.0044083333333333335,0.003025,0.004291666666666667,1757.086,2737.4199,1.4178
2001-06-30,0.004516666666666666,0.0044666666666666665,0.0030416666666666665,0.004341666666666666,1714.321,2660.1899,1.4157
2001-07-31,0.0042250000000000005,0.0042250000000000005,0.00295,0.004291666666666667,1697.445,2599.6299,1.4246
2001-08-31,0.0040416666666666665,0.004108333333333333,0.0028083333333333333,0.0040416666666666665,1591.182,2534.7,1.4535
2001-09-30,0.003833333333333333,0.004141666666666667,0.002,0.0037,1462.69,2299.8201,1.4741
2001-10-31,0.0035833333333333333,0.0038166666666666666,0.0017083333333333332,0.0034583333333333337,1490.582,2374.26,1.4541
2001-11-30,0.0039833333333333335,0.003925,0.0014833333333333332,0.003275,1604.919,2477.8,1.4238
2001-12-31,0.0042250000000000005,0.004266666666666667,0.00145,0.0033166666666666665,1618.979,2488.96,1.4541
2002-01-31,0.0042250000000000005,0.004125,0.0014666666666666667,0.003299583333333333,1595.353,2462.99,1.4104
2002-02-28,0.004066666666666666,0.004208333333333333,0.0014916666666666667,0.00330775,1564.586,2443.0601,1.4155
2002-03-31,0.004516666666666666,0.0044666666666666665,0.0014916666666666667,0.0034089999999999997,1623.429,2545.46,1.4254
2002-04-30,0.004258333333333334,0.004383333333333333,0.001475,0.003419833333333333,1525.004,2505.8799,1.457
